,Importaciones,Exportaciones,Importaciones,Exportaciones,Importaciones,Exportaciones,Importaciones,Exportaciones,Importaciones,Exportaciones,Importaciones,Exportaciones,Importaciones,Exportaciones,Importaciones,Exportaciones,Importaciones,Exportaciones,Importaciones,Exportaciones,Importaciones,Exportaciones,Importaciones,Exportaciones,Importaciones,Exportaciones
TOTAL (AGROPECUARIA + MANUFACTURERA + EXTRACTIVA),84260.6,67361.4,5872.7,6092.9,5801.8,5538.8,6023.9,9830.3,8766.8,11135.4,8073.8,6574.6,6738.4,7282.8,6712.1,5402,6721.9,2960.4,7228.7,5839.6,4555.9,1154,10232.5,1718.4,7532,3832.1
INDUSTRIAS AGROPECUARIAS,2671.6,45259,12.1,3118.2,5.9,4947.1,63.8,8020.5,0,6387.3,9.1,5209.8,21.8,6436.6,0,4348.3,0,2563.2,270.1,1403.2,117.2,728.4,1446.3,170.2,725.3,1926.3
ARROZ,2205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117.2,0,1362.4,0,725.3,0
BANANO,0,387.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190.1,0,155.5,0,27.6,0,13.8
"BULBOS, RAICES Y PLANTAS ORNAMENTALES",275.9,246.9,7.6,13.9,0,4.2,0.5,25.7,0,16.3,0,29,0,53.6,0,6.1,0,6.9,267.9,28.5,0,35.6,0,4.5,0,22.6
CAFE,0,43693.7,0,3036.8,0,4915.7,0,7875,0,6282.8,0,5133.1,0,6346.6,0,4227.6,0,2517.1,0,1146.2,0,463.5,0,118,0,1631.5
CARDAMOMO,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0
CAUCHO NATURAL (HULE),0,249.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,249.2
FLORES Y FOLLAJES,0,165.4,0,0,0,0,0,0,0,18.5,0,27.8,0,19,0,8.9,0,18.1,0,27.2,0,18.3,0,18.3,0,9.2
"FRUTAS FRESCAS, SECAS O CONGELADAS",29.7,109.5,0,2.5,0,18.6,29.7,28.7,0,0,0,0,0,0,0,4.9,0,3.7,0,11.2,0,38.2,0,1.8,0,0
LEGUMBRES Y HORTALIZAS,0,27.5,0,3.2,0,8.6,0,11.9,0,1.2,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIEL DE ABEJAS,64.3,68.5,0,0,0,0,0,0,0,68.5,0,0,0,0,0,0,0,0,0,0,0,0,64.3,0,0,0
OTROS PRODUCTOS DEL REINO ANIMAL Y VEGETAL,12.4,0,0,0,0,0,0,0,0,0,9.1,0,0,0,0,0,0,0,2.2,0,0,0,1.1,0,0,0
"PLANTAS, SEMILLAS Y FRUTAS PARA USO MEDICO Y PERFUMERIA",84.3,0,4.6,0,5.9,0,33.7,0,0,0,0,0,21.8,0,0,0,0,0,0,0,0,0,18.5,0,0,0
SEMILLA DE AJONJOLI,0,210.4,0,61.9,0,0,0,79.2,0,0,0,17.3,0,17.3,0,0,0,17.3,0,0,0,17.3,0,0,0,0
TABACO EN RAMA O SIN ELABORAR,0,100.7,0,0,0,0,0,0,0,0,0,0,0,0,0,100.7,0,0,0,0,0,0,0,0,0,0
INDUSTRIAS MANUFACTURERAS,80913.9,22075.4,5815.2,2974.7,5768.6,591.7,5888.4,1809.9,8721.8,4748.1,8033.9,1364.8,6699.3,846.2,6606.6,1053.7,6675.7,370.3,6818.9,4436.3,4417.1,425.6,8771.5,1548.1,6696.8,1905.8
ABONOS Y FERTILIZANTES,397.6,0,0,0,0,0,42.8,0,28,0,39.1,0,0,0,27.7,0,44,0,60.1,0,0,0,96.3,0,59.6,0
ALIMENTOS PREPARADOS PARA ANIMALES,64.8,0,0,0,0,0,0,0,17.3,0,0,0,23.8,0,0,0,23.8,0,0,0,0,0,0,0,0,0
APARATOS ELECTROMECANICOS DE USO DOMESTICO,992.5,0.1,73.4,0,73.2,0,125.4,0,0.6,0,125,0,102.3,0.1,58.7,0,122.1,0,74.8,0,69,0,96.8,0,71.3,0
APARATOS DE REGISTRO Y REPRODUCCION DE SONIDO,70.7,0.1,6.8,0,0.4,0,0.5,0,8.9,0,11,0,12.5,0,6,0,4.3,0,2.8,0,6.1,0.1,9,0,2.3,0
APARATOS TRANSMISORES Y RECEPTORES,691.4,0,0,0,31.2,0,89.7,0,3.5,0,171.9,0,25.4,0,66.4,0,46.3,0,110.5,0,10.2,0,79.5,0,56.8,0
ARMAS Y MUNICIONES,1.5,0,0,0,0,0,0,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ARTICULOS DE VESTUARIO,958.8,5445.7,34.3,0.4,174.8,64.8,81.5,1099.5,68.6,442.9,50.5,1082.3,13.4,369.6,209.6,164.6,89.2,16,133.1,65.1,8.4,129.2,80.2,1325,15.2,686.3
AZUCARES Y ARTICULOS DE CONFITERIA,1.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3,0,0,0
BATERIAS ELECTRICAS,18.8,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,1.6,0,0,0,0,0,16.8,0
BEBIDAS LIQUIDOS ALCOHOLICOS Y VINAGRES,832.5,13249.3,48,2759.6,61.4,163.1,38.8,294.5,62.5,3972.6,22.9,0,12.3,163.1,87.7,642.4,47.2,127.2,161.7,4139.2,33.5,0,123.2,73.8,133.3,913.7
CAFE SOLUBLE Y MOLIDO,13.5,0,0,0,0,0,5.1,0,0,0,0,0,2.9,0,0,0,0,0,0,0,0,0,5.6,0,0,0
CALZADO,62.1,0.3,0.9,0,0.8,0,7.1,0,0.6,0,0.2,0.2,0,0,6.3,0,3.3,0,33.5,0,0,0,5.6,0,3.6,0
CERAS,58,0,0,0,0,0,0,0,0,0,14.3,0,0,0,0,0,34.1,0,1.3,0,3.7,0,4.5,0,0,0
CLAVOS Y TORNILLOS,120.8,0,0.6,0,5,0,23.8,0,3.6,0,4.9,0,8.9,0,3.2,0,15.1,0,9.3,0,20.7,0,10.3,0,15.3,0
DETERGENTES Y JABONES,250.4,0,10.1,0,0,0,55.2,0,49.5,0,0.1,0,23.8,0,0,0,0,0,0,0,75.3,0,36.5,0,0,0
"DISCOS, MATRICES Y CINTAS (DE GRABACION)",5.7,0,0,0,0,0,4.4,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3,0,0,0,0,0
GRASAS Y ACEITES COMESTIBLES,309.2,0,0,0,0,0,54.5,0,9.9,0,58.8,0,0,0,53.5,0,8.8,0,4.6,0,3,0,56.4,0,59.5,0
HERRAMIENTAS ARTICULOS DE CUCHILLERIA,382.8,0,4.9,0,20,0,48.8,0,41.7,0,18.9,0,8.8,0,43.3,0,58.3,0,17.7,0,28.9,0,61.6,0,30.1,0
HILOS E HILAZAS,275.4,0,0,0,35.3,0,44.2,0,0,0,0.3,0,30.3,0,27.9,0,12.6,0,44.8,0,0,0,42.8,0,37.1,0
INSTRUMENTAL MEDICO Y OTROS,1114.9,0.1,64.7,0,65.3,0,51.3,0,32.4,0,42,0,29.9,0.1,326.2,0,117.5,0,115.1,0,140.3,0,81.4,0,48.8,0
"JUGUETES, JUEGOS Y ARTICULOS DE RECREO Y DEPORTES",968.4,14.3,0,0,0.2,0.1,15.2,0.1,0,0.1,3.4,10,873.4,0.5,2,0,8,0,37.1,0.5,17.6,2.7,10,0.3,1.6,0
LAMINA Y ALAMBRE,190.8,0,60.5,0,0.5,0,5.1,0,28.7,0,17.1,0,0,0,1.1,0,39.5,0,1.7,0,8.7,0,0.4,0,27.5,0
LECHE Y OTROS PRODUCTOS LACTEOS,110.5,0,15,0,0,0,3,0,8,0,7.4,0,5,0,0,0,9.5,0,23.7,0,15.1,0,11.4,0,12.3,0
MANUFACTURAS DE CAUCHO,138.9,2.3,1.2,0,4.6,0,6.1,2.3,24.3,0,22.5,0,4.2,0,7.8,0,6.8,0,0.7,0,4.5,0,36.2,0,20,0
MANUFACTURAS DE CERAMICA,458,11.4,83.3,0.5,34,0.1,28.6,1.4,17.3,2.2,18.1,5.7,76.1,0.2,52.3,0.6,48.5,0,27.8,0.1,20.5,0.1,34.8,0.5,16.5,0
MANUFACTURAS DE CUERO,42.3,1,1.9,0,9,0.1,0.1,0.3,1,0.1,3.8,0,3.2,0.1,4.6,0.2,4.4,0,3.5,0.1,8.6,0,2,0,0,0
MANUFACTURAS DE MADERA,182.3,2811.5,2.2,172.9,1,280.2,46.2,229.8,1.2,329,5.3,244.1,21.3,277.8,5.7,241.8,18.2,224.2,20.1,230.2,0.2,283,29.6,109.1,31.2,189.2
MANUFACTURAS DE PAPEL Y CARTON,3374.9,7.8,132.9,0,176.2,5.6,460.7,0.1,470.1,0,455,0,198.4,0.1,277.5,1.3,255.4,0,243.7,0,158.6,0,336.4,0,210,0.7
"MANUFACTURAS DE PIEDRA, CEMENTO, YESO, ETC",364.8,0,5.9,0,91.3,0,0,0,10.9,0,40.4,0,88.8,0,98.5,0,14.7,0,0,0,4.7,0,9.6,0,0,0
MANUFACTURAS DE PIEDRAS Y METALES PRECIOSOS Y SEMI PRECIOSOS,91.2,3.5,8.6,0,1.1,0.1,0,0.4,0.1,0.3,18.5,0,0.2,1.2,10.6,0.3,0,0,4.7,0.2,1.4,1,0,0,45.9,0
MANUFACTURAS DE PIELES,1237,0,146.7,0,58.8,0,73.3,0,109.8,0,107.1,0,128.5,0,76.5,0,160.7,0,152.7,0,106.2,0,22.8,0,93.9,0
MANUFACTURAS DIVERSAS,2016.7,13.4,33.6,0.7,171.9,0.4,144.5,1.6,84,0.2,40.7,0.4,44.7,2.5,50.3,1.8,89.5,1.5,221.9,0,48.4,1.6,381.3,2.6,706,0.1
MAQUINAS Y APARATOS MECANICOS PARA USOS ELECTROTECNICOS,32108.1,13,2329.2,0,2906.6,1.2,1570.6,4.3,3847.5,0.4,4688.9,1.1,1675.4,2.1,1723.7,0,2648.4,0.7,2572.1,0.4,1365.6,2.9,3699.6,0,3080.3,0
MATERIALES PLASTICOS Y SUS MANUFACTURAS,6129.4,95.3,301.7,2.3,422.6,38.8,448.8,0,382.1,0,273.4,20.1,408.7,6.5,1487.8,0.1,565,0,332,0,793.7,0,565.1,8,148.6,19.6
MATERIALES TEXTILES (TEJIDOS O TELAS),3597,72.1,1305.6,0,111.2,6.8,253,65.1,631.5,0.1,369.5,0.1,277.7,0,133.4,0,284.2,0,156.8,0,13.9,0,55,0,5.4,0
"MUEBLES PARA EL HOGAR, OFICINA, MEDICOQUIRURGICO, ETC.",1286.5,1.1,0.1,0.2,19.2,0,80.9,0,135.2,0,11.8,0,8.3,0.1,88.9,0,112.4,0.3,294.4,0,19.8,0.4,323.9,0,191.5,0.1
NEUMATICOS Y TUBOS,110.6,0,37.5,0,0,0,10,0,0.6,0,4.5,0,0,0,28.4,0,11.2,0,0,0,7.1,0,11.2,0,0,0
"OBJETOS DE ARTE, PARA COLECCIONES Y ANTIGUEDADES",9,0,0,0,0.6,0,0,0,0,0,0,0,0,0,3.4,0,0.4,0,0,0,1.2,0,0,0,3.4,0
OTRAS MANUFACTURAS DE METALES COMUNES,4644.7,96.1,275.8,0,312.9,0,484,0,310.5,0,360.7,0,105.2,0.1,289,0,575.4,0.1,574.1,0,173,0,733.7,0,450.5,95.9
OTROS ACEITES ESENCIALES,18.7,101.7,0,0,0,0,0,101.7,18.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PAPEL Y CARTON,240,1.7,0.3,0,0,0.6,44.2,0,37.1,0,0,0.6,1,0,0,0,37,0,106.9,0.6,0,0,13.5,0,0,0
PINTURAS Y BARNICES,2063.5,0,192.5,0,98,0,352,0,146,0,61.9,0,151.6,0,171.7,0,289.2,0,322.4,0,60.8,0,216.2,0,1.2,0
PREPARADOS A BASE DE CEREALES,480.3,0.2,35.8,0,0,0,55.7,0,31,0,8.3,0,38.5,0,21.7,0,36.7,0,55.9,0,66.2,0,85.8,0,44.6,0.2
"PREPARADOS DE CARNE, PESCADO, CRUSTACEOS Y MOLUSCOS",71.8,0,0,0,0,0,1,0,1.5,0,6.4,0,0,0,0,0,0,0,59.9,0,0,0,0,0,3,0
PREPARADOS DE LEGUMBRES Y HORTALIZAS,198.5,0,14.9,0,0,0,36,0,44.3,0,15.9,0,0,0,24.8,0,0,0,25.8,0,1.3,0,1.3,0,34.1,0
PREPARADOS DE FRUTAS,192.8,75,0,37.8,0,29.8,20.4,7.4,47,0,0,0,19.2,0,19.7,0,20.4,0,23.5,0,20.2,0,22.4,0,0,0
"PRODUCTOS DE PERFUMERIA, TOCADOR Y COSMETICOS",544.4,0,0,0,4,0,20.9,0,20.8,0,91.4,0,10.7,0,72.8,0,8.7,0,146.1,0,155.7,0,6.2,0,7.1,0
PRODUCTOS DIVERSOS DE LA INDUSTRIA QUIMICA,2585.5,0,198.7,0,216.3,0,304.9,0,364.5,0,186.5,0,189,0,263.2,0,117,0,214.1,0,156.7,0,282.2,0,92.4,0
PRODUCTOS FARMACEUTICOS,6087.1,0,232.4,0,500.9,0,457.8,0,1325.3,0,467.2,0,398.1,0,530.8,0,290.8,0,170.2,0,371.6,0,721.3,0,620.8,0
PRODUCTOS FOTOGRAFICOS Y CINEMATOGRAFICOS,3.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8,0,0,0
"ROPA DE CAMA, DE MESA, TOCADOR, COCINA Y BA&O",8.2,20.6,0,0.3,0,0,0.4,0.1,0,0.2,0.3,0.3,0,9.3,0.4,0.7,1.5,0,0.2,0,0.5,0,0.1,9.7,4.8,0
"SALSAS, CONDIMENTOS Y SAZONADORES COMPUESTOS",32.3,0,3.9,0,0,0,5.9,0,0.1,0,4.6,0,1.8,0,4.6,0,2,0,3.6,0,0,0,0.8,0,5,0
"SOMBREROS, PARAGUAS, TAPASOLES, OTROS",34.7,1.4,0.1,0,1.5,0.1,3.7,0,0,0.1,10.5,0.1,0.2,0.1,4.4,0,1.3,0,1.1,0,0.5,0,7,1,4.5,0.1
TUBERIA Y SUS ACCESORIOS,957.8,0,33.2,0,7.1,0,171.2,0,28.8,0,49.7,0,78.3,0,93.5,0,102.3,0,74.1,0,153.4,0,144.1,0,22,0
VEHICULOS Y MATERIAL DE TRANSPORTE,2947.3,4.5,54.2,0,18.5,0,103.2,0,256,0,44.4,0,1522.2,0,74.1,0,129.9,0,124.1,0,253.7,4.5,111.3,0,255.7,0
VIDRIO Y SUS MANUFACTURAS,763.5,32,63.8,0,133.3,0,8,1.1,8.7,0,78.4,0,75.4,12.7,66.6,0,160,0,53.2,0,7.2,0,101.6,18.1,7.4,0
INDUSTRIAS EXTRACTIVAS,675.1,27,45.4,0,27.4,0,71.7,0,44.9,0,30.9,0,17.4,0,105.6,0,46.1,27,139.7,0,21.6,0,14.7,0,109.8,0
ALUMINIO,341.9,0,38.4,0,17,0,70.1,0,9.9,0,0.4,0,0.5,0,70.8,0,12.6,0,3.9,0,8.8,0,0.4,0,109.2,0
CEMENTO,31.1,0,7,0,0,0,0,0,11.6,0,0,0,0,0,0,0,0,0,0,0,1.5,0,11,0,0,0
COBRE Y SUS MANUFACTURAS,6.4,0,0,0,0.2,0,1.3,0,0,0,1,0,0,0,0,0,0,0,1.5,0,0,0,2.3,0,0,0
GASES INDUSTRIALES,97.6,0,0,0,0,0,0,0,23.5,0,0,0,0,0,0,0,0,0,74.2,0,0,0,0,0,0,0
HIERRO Y ACERO,36.1,0,0,0,0,0,0,0,0,0,8.1,0,4.2,0,0,0,22.7,0,0,0,1,0,0.2,0,0,0
MARMOL,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0
OTROS DERIVADOS DE PETROLEO,95.6,0,0,0,0,0,0,0,0,0,0,0,0,0,24.9,0,10,0,60.1,0,0,0,0.6,0,0,0
PIEDRAS Y METALES PRECIOSOS Y SEMI PRECIOSOS,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0
PLOMO,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0
PRODUCTOS MINERALES DIVERSOS,65.2,0,0,0,10.2,0,0,0,0,0,21.4,0,12.6,0,9.8,0,0.8,0,0,0,10.4,0,0,0,0,0
ZINC,0.5,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0.2,0,0,0
